Quilpué, Número de cámaras de vigilancia en la comuna (desde año 2016), 16.0
Tiltil, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Colina, Número de cámaras de vigilancia en la comuna (desde año 2016), 110.0
Lampa, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Casablanca, Número de cámaras de vigilancia en la comuna (desde año 2016), 28.0
Lo Barnechea, Número de cámaras de vigilancia en la comuna (desde año 2016), 154.0
Quilicura, Número de cámaras de vigilancia en la comuna (desde año 2016), 94.0
Huechuraba, Número de cámaras de vigilancia en la comuna (desde año 2016), 73.0
Algarrobo, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Conchalí, Número de cámaras de vigilancia en la comuna (desde año 2016), 81.0
Vitacura, Número de cámaras de vigilancia en la comuna (desde año 2016), 1024.0
Curacaví, Número de cámaras de vigilancia en la comuna (desde año 2016), 19.0
Renca, Número de cámaras de vigilancia en la comuna (desde año 2016), 28.0
Recoleta, Número de cámaras de vigilancia en la comuna (desde año 2016), 20.0
El Quisco, Número de cámaras de vigilancia en la comuna (desde año 2016), 63.0
Independencia, Número de cámaras de vigilancia en la comuna (desde año 2016), 20.0
Las Condes, Número de cámaras de vigilancia en la comuna (desde año 2016), 1641.0
Cerro Navia, Número de cámaras de vigilancia en la comuna (desde año 2016), 116.0
Quinta Normal, Número de cámaras de vigilancia en la comuna (desde año 2016), 131.0
Providencia, Número de cámaras de vigilancia en la comuna (desde año 2016), 48.0
Pudahuel, Número de cámaras de vigilancia en la comuna (desde año 2016), 45.0
La Reina, Número de cámaras de vigilancia en la comuna (desde año 2016), 198.0
Lo Prado, Número de cámaras de vigilancia en la comuna (desde año 2016), 10.0
Santiago, Número de cámaras de vigilancia en la comuna (desde año 2016), 531.0
El Tabo, Número de cámaras de vigilancia en la comuna (desde año 2016), 55.0
Ñuñoa, Número de cámaras de vigilancia en la comuna (desde año 2016), 153.0
Estación Central, Número de cámaras de vigilancia en la comuna (desde año 2016), 61.0
Peñalolén, Número de cámaras de vigilancia en la comuna (desde año 2016), 97.0
Macul, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Pedro Aguirre Cerda, Número de cámaras de vigilancia en la comuna (desde año 2016), -
San Joaquín, Número de cámaras de vigilancia en la comuna (desde año 2016), 64.0
San Miguel, Número de cámaras de vigilancia en la comuna (desde año 2016), 28.0
Cerrillos, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Maipú, Número de cámaras de vigilancia en la comuna (desde año 2016), 50.0
María Pinto, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Lo Espejo, Número de cámaras de vigilancia en la comuna (desde año 2016), 14.0
La Florida, Número de cámaras de vigilancia en la comuna (desde año 2016), 52.0
La Cisterna, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
La Granja, Número de cámaras de vigilancia en la comuna (desde año 2016), 10.0
Cartagena, Número de cámaras de vigilancia en la comuna (desde año 2016), 56.0
San Ramón, Número de cámaras de vigilancia en la comuna (desde año 2016), 10.0
El Bosque, Número de cámaras de vigilancia en la comuna (desde año 2016), 26.0
Padre Hurtado, Número de cámaras de vigilancia en la comuna (desde año 2016), 13.0
La Pintana, Número de cámaras de vigilancia en la comuna (desde año 2016), 58.0
San Bernardo, Número de cámaras de vigilancia en la comuna (desde año 2016), 25.0
