Mostazal, Total de establecimientos, 20.0
Codegua, Total de establecimientos, 10.0
Alhué, Total de establecimientos, 5.0
Graneros, Total de establecimientos, 22.0
Litueche, Total de establecimientos, 8.0
Rancagua, Total de establecimientos, 142.0
Machalí, Total de establecimientos, 29.0
Doñihue, Total de establecimientos, 13.0
La Estrella, Total de establecimientos, 3.0
Olivar, Total de establecimientos, 8.0
Coinco, Total de establecimientos, 6.0
Requínoa, Total de establecimientos, 14.0
Las Cabras, Total de establecimientos, 18.0
Coltauco, Total de establecimientos, 19.0
Quinta De Tilcoco, Total de establecimientos, 9.0
Pichidegua, Total de establecimientos, 17.0
Peumo, Total de establecimientos, 11.0
Pichilemu, Total de establecimientos, 16.0
Marchihue, Total de establecimientos, 11.0
Rengo, Total de establecimientos, 39.0
San Vicente, Total de establecimientos, 36.0
Malloa, Total de establecimientos, 9.0
Peralillo, Total de establecimientos, 9.0
Palmilla, Total de establecimientos, 9.0
San Fernando, Total de establecimientos, 53.0
Pumanque, Total de establecimientos, 7.0
Placilla, Total de establecimientos, 9.0
Santa Cruz, Total de establecimientos, 34.0
Paredones, Total de establecimientos, 15.0
Nancagua, Total de establecimientos, 16.0
Chimbarongo, Total de establecimientos, 35.0
Lolol, Total de establecimientos, 10.0
Chépica, Total de establecimientos, 18.0
Teno, Total de establecimientos, 28.0
Vichuquén, Total de establecimientos, 6.0
Rauco, Total de establecimientos, 8.0
Romeral, Total de establecimientos, 11.0
Hualañé, Total de establecimientos, 12.0
Curicó, Total de establecimientos, 93.0
Licantén, Total de establecimientos, 6.0
Sagrada Familia, Total de establecimientos, 15.0
Curepto, Total de establecimientos, 24.0
Molina, Total de establecimientos, 37.0
Río Claro, Total de establecimientos, 11.0
San Rafael, Total de establecimientos, 7.0
Constitución, Total de establecimientos, 31.0
Pelarco, Total de establecimientos, 8.0
Pencahue, Total de establecimientos, 9.0
Talca, Total de establecimientos, 137.0
Maule, Total de establecimientos, 26.0
San Clemente, Total de establecimientos, 43.0
Empedrado, Total de establecimientos, 3.0
San Javier, Total de establecimientos, 36.0
Villa Alegre, Total de establecimientos, 14.0
Colbún, Total de establecimientos, 18.0
Chanco, Total de establecimientos, 16.0
Yerbas Buenas, Total de establecimientos, 13.0
Pelluhue, Total de establecimientos, 7.0
Linares, Total de establecimientos, 69.0
Longaví, Total de establecimientos, 33.0
Cauquenes, Total de establecimientos, 39.0
Retiro, Total de establecimientos, 25.0
Cobquecura (Región del Ñuble), Total de establecimientos, 16.0
Parral, Total de establecimientos, 35.0
Quirihue (Región del Ñuble), Total de establecimientos, 11.0
Ñiquén (Región del Ñuble), Total de establecimientos, 10.0
Ninhue (Región del Ñuble), Total de establecimientos, 9.0
San Carlos (Región del Ñuble), Total de establecimientos, 39.0
Treguaco (Región del Ñuble), Total de establecimientos, 11.0
Coelemu (Región del Ñuble), Total de establecimientos, 17.0
San Nicolás (Región del Ñuble), Total de establecimientos, 9.0
Portezuelo (Región del Ñuble), Total de establecimientos, 7.0
San Fabián (Región del Ñuble), Total de establecimientos, 6.0
Chillán (Región del Ñuble), Total de establecimientos, 102.0
Tomé, Total de establecimientos, 42.0
Coihueco (Región del Ñuble), Total de establecimientos, 28.0
Chillán Viejo (Región del Ñuble), Total de establecimientos, 17.0
Ránquil (Región del Ñuble), Total de establecimientos, 10.0
Pinto (Región del Ñuble), Total de establecimientos, 13.0
Penco, Total de establecimientos, 27.0
Bulnes (Región del Ñuble), Total de establecimientos, 21.0
Quillón (Región del Ñuble), Total de establecimientos, 14.0
Talcahuano, Total de establecimientos, 66.0
Hualpén, Total de establecimientos, 36.0
San Ignacio (Región del Ñuble), Total de establecimientos, 16.0
Concepción, Total de establecimientos, 120.0
Florida, Total de establecimientos, 16.0
San Pedro De La Paz, Total de establecimientos, 59.0
El Carmen (Región del Ñuble), Total de establecimientos, 22.0
Chiguayante, Total de establecimientos, 41.0
Hualqui, Total de establecimientos, 23.0
Pemuco (Región del Ñuble), Total de establecimientos, 14.0
Coronel, Total de establecimientos, 77.0
Cabrero, Total de establecimientos, 26.0
Lota, Total de establecimientos, 26.0
Yumbel, Total de establecimientos, 16.0
Yungay (Región del Ñuble), Total de establecimientos, 17.0
Santa Juana, Total de establecimientos, 20.0
Arauco, Total de establecimientos, 40.0
San Rosendo, Total de establecimientos, 4.0
Laja, Total de establecimientos, 18.0
Tucapel, Total de establecimientos, 13.0
Antuco, Total de establecimientos, 5.0
Los Ángeles, Total de establecimientos, 127.0
Quilleco, Total de establecimientos, 14.0
Curanilahue, Total de establecimientos, 24.0
Nacimiento, Total de establecimientos, 26.0
Negrete, Total de establecimientos, 8.0
Lebu, Total de establecimientos, 19.0
Los Álamos, Total de establecimientos, 15.0
Santa Bárbara, Total de establecimientos, 19.0
Renaico, Total de establecimientos, 9.0
Quilaco, Total de establecimientos, 7.0
Mulchén, Total de establecimientos, 32.0
Angol, Total de establecimientos, 34.0
Cañete, Total de establecimientos, 32.0
Alto Biobío, Total de establecimientos, 9.0
Collipulli, Total de establecimientos, 21.0
Los Sauces, Total de establecimientos, 16.0
Contulmo, Total de establecimientos, 18.0
Purén, Total de establecimientos, 24.0
Ercilla, Total de establecimientos, 12.0
Lumaco, Total de establecimientos, 18.0
Victoria, Total de establecimientos, 31.0
Traiguén, Total de establecimientos, 20.0
Tirúa, Total de establecimientos, 22.0
Galvarino, Total de establecimientos, 39.0
Perquenco, Total de establecimientos, 8.0
Curacautín, Total de establecimientos, 23.0
Lonquimay, Total de establecimientos, 20.0
Lautaro, Total de establecimientos, 45.0
Cholchol, Total de establecimientos, 32.0
Vilcún, Total de establecimientos, 35.0
Carahue, Total de establecimientos, 53.0
Temuco, Total de establecimientos, 172.0
Nueva Imperial, Total de establecimientos, 53.0
Padre Las Casas, Total de establecimientos, 80.0
Saavedra, Total de establecimientos, 31.0
Melipeuco, Total de establecimientos, 12.0
Cunco, Total de establecimientos, 27.0
Freire, Total de establecimientos, 33.0
Pitrufquén, Total de establecimientos, 25.0
Teodoro Schmidt, Total de establecimientos, 37.0
Gorbea, Total de establecimientos, 17.0
Toltén, Total de establecimientos, 21.0
Pucón, Total de establecimientos, 24.0
Villarrica, Total de establecimientos, 64.0
Curarrehue, Total de establecimientos, 18.0
Loncoche, Total de establecimientos, 24.0
Mariquina (Región de los Ríos), Total de establecimientos, 47.0
Lanco (Región de los Ríos), Total de establecimientos, 19.0
Panguipulli (Región de los Ríos), Total de establecimientos, 59.0
Máfil (Región de los Ríos), Total de establecimientos, 11.0
Valdivia (Región de los Ríos), Total de establecimientos, 111.0
Los Lagos (Región de los Ríos), Total de establecimientos, 31.0
Corral (Región de los Ríos), Total de establecimientos, 11.0
Paillaco (Región de los Ríos), Total de establecimientos, 29.0
Futrono (Región de los Ríos), Total de establecimientos, 23.0
La Unión (Región de los Ríos), Total de establecimientos, 51.0
Lago Ranco (Región de los Ríos), Total de establecimientos, 21.0
Río Bueno (Región de los Ríos), Total de establecimientos, 44.0
San Pablo, Total de establecimientos, 23.0
Osorno, Total de establecimientos, 115.0
San Juan De La Costa, Total de establecimientos, 24.0
Puyehue, Total de establecimientos, 16.0
Río Negro, Total de establecimientos, 16.0
Purranque, Total de establecimientos, 23.0
Puerto Octay, Total de establecimientos, 12.0
Frutillar, Total de establecimientos, 26.0
Fresia, Total de establecimientos, 23.0
Llanquihue, Total de establecimientos, 14.0
Puerto Varas, Total de establecimientos, 37.0
Los Muermos, Total de establecimientos, 28.0
Puerto Montt, Total de establecimientos, 160.0
Maullín, Total de establecimientos, 32.0
Cochamó, Total de establecimientos, 13.0
Calbuco, Total de establecimientos, 51.0
Ancud, Total de establecimientos, 61.0
Hualaihué, Total de establecimientos, 23.0
Quemchi, Total de establecimientos, 25.0
Dalcahue, Total de establecimientos, 23.0
